,name,genes,source
G12WB-3510-MONOMER,conjugative transposon protein,CD630_33420(),BioCyc
G12WB-1969-MONOMER,O-acetylhomoserine sulfhydrylase,CD630_18250(4),BioCyc
G12WB-2313-MONOMER,thiamine biosynthesis protein ThiH,CD630_21560(),BioCyc
G12WB-1027-MONOMER,hypothetical protein,CD630_09190(),BioCyc
G12WB-3854-MONOMER,single-strand DNA-binding protein,CD630_36620(),BioCyc
G12WB-674-MONOMER,RusA-like endodeoxyribonuclease,CD630_05620(),BioCyc
G12WB-265-MONOMER,radical SAM family protein,CD630_01620(),BioCyc
G12WB-2986-MONOMER,oxidoreductase,CD630_28260(),BioCyc
G12WB-332-MONOMER,negative regulator of flagellin synthesis,CD630_02290(),BioCyc
G12WB-1595-MONOMER,flavodoxin protein,CD630_14580(),BioCyc
G12WB-3496-MONOMER,conjugative transposon protein,CD630_33280(),BioCyc
G12WB-1952-MONOMER,sucrose-6-phosphate hydrolase,CD630_18050(),BioCyc
G12WB-23-MONOMER,recombination protein RecR,CD630_00180(),BioCyc
G12WB-1012-MONOMER,hypothetical protein,CD630_09050(),BioCyc
G12WB-3836-MONOMER,rRNA large subunit methyltransferase,CD630_36490(2),BioCyc
G12WB-658-MONOMER,membrane protein,CD630_05460(),BioCyc
G12WB-2635-MONOMER,hydrolase,CD630_24800(),BioCyc
G12WB-1351-MONOMER,NUDIX family hydrolase,CD630_12200(),BioCyc
G12WB-2971-MONOMER,hypothetical protein,CD630_28110(),BioCyc
G12WB-999-MONOMER,agmatinase,CD630_08910(2),BioCyc
G12WB-3305-MONOMER,ThiJ/pfpI family protein,CD630_31430(),BioCyc
G12WB-1580-MONOMER,Ca++-chelating serine protease,CD630_14430(),BioCyc
G12WB-3481-MONOMER,iron hydrogenase,CD630_33140(),BioCyc
G12WB-1936-MONOMER,hypothetical protein,CD630_17890(),BioCyc
G12WB-2284-MONOMER,hypothetical protein,CD630_21270(),BioCyc
G12WB-1-MONOMER,chromosomal replication initiation protein DnaA,CD630_00010(),BioCyc
G12WB-3821-MONOMER,hypothetical protein,CD630_36350(),BioCyc
G12WB-642-MONOMER,membrane protein,CD630_05300(),BioCyc
G12WB-2620-MONOMER,putative serine/threonine exchanger,CD630_24650(),BioCyc
G12WB-1337-MONOMER,membrane protein,CD630_12060(),BioCyc
G12WB-2957-MONOMER,cell wall protein 9,CD630_27980(),BioCyc
G12WB-984-MONOMER,"sugar-family ABC transporter, substrate-binding protein",CD630_08760(),BioCyc
G12WB-3290-MONOMER,"glucose-glucoside family PTS, enzyme IIBC component",CD630_31270(),BioCyc
G12WB-1566-MONOMER,hypothetical protein,CD630_14281(),BioCyc
G12WB-3467-MONOMER,GTP-binding protein EngB; putative endoglucanase,CD630_33000(),BioCyc
G12WB-1921-MONOMER,"amino acid family ABC transporter, substrate-binding protein",CD630_17740(),BioCyc
G12WB-227-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,CD630_01230(1),BioCyc
G12WB-3807-MONOMER,hypothetical protein,CD630_36210(),BioCyc
G12WB-625-MONOMER,recombinase site-specific resolvase,CD630_05110(),BioCyc
G12WB-2605-MONOMER,CRISPR-associated ATP-dependent helicase,CD630_24510(),BioCyc
G12WB-1322-MONOMER,"fructose-1,6-bisphosphatase",CD630_11910(),BioCyc
G12WB-2942-MONOMER,glycosyl transferase family protein,CD630_27830(),BioCyc
G12WB-97-MONOMER,sugar-phosphate aldolase,CD630_00450(),BioCyc
G12WB-3276-MONOMER,membrane protein,CD630_31140(),BioCyc
G12WB-1551-MONOMER,membrane protein,CD630_14130(),BioCyc
G12WB-3452-MONOMER,glucose-6-phosphate isomerase,CD630_32850(),BioCyc
G12WB-1907-MONOMER,phenazine biosynthesis PhzC/PhzF protein,CD630_17610(),BioCyc
G12WB-2255-MONOMER,hypothetical protein,CD630_21021(),BioCyc
G12WB-3792-MONOMER,phosphatase,CD630_36050(1),BioCyc
G12WB-609-MONOMER,cell-division FtsK/SpoIIIE-family protein,CD630_04980(),BioCyc
G12WB-2590-MONOMER,GTPase Era,CD630_24370(2),BioCyc
G12WB-1308-MONOMER,fatty acid biosynthesis transcriptional regulator,CD630_11770(),BioCyc
G12WB-2928-MONOMER,polysaccharide biosynthesis protein,CD630_27690(),BioCyc
G12WB-954-MONOMER,cell wall protein 25,CD630_08440(),BioCyc
G12WB-3261-MONOMER,amidohydrolase,CD630_30990(),BioCyc
G12WB-1537-MONOMER,hypothetical protein,CD630_14000(),BioCyc
G12WB-3438-MONOMER,hypothetical protein,CD630_32710(),BioCyc
G12WB-1892-MONOMER,hypothetical protein,CD630_17480(),BioCyc
G12WB-2240-MONOMER,xanthine dehydrogenase iron-sulfur binding subunit XdhC,CD630_20880(),BioCyc
G12WB-3778-MONOMER,carbamoyl-phosphate synthase small subunit,CD630_35910(),BioCyc
G12WB-594-MONOMER,two-component sensor histidine kinase,CD630_04820(),BioCyc
G12WB-2576-MONOMER,phosphate butyryltransferase,CD630_24250(2),BioCyc
G12WB-1293-MONOMER,50S ribosomal protein L27,CD630_11630(1),BioCyc
G12WB-2913-MONOMER,diguanylate kinase signaling protein,CD630_27540(),BioCyc
G12WB-94-MONOMER,galactitol family PTS enzyme IIB component,CD630_00420(),BioCyc
G12WB-3247-MONOMER,putative 2-<i>O</i>-&alpha;-mannosyl-D-glycerate specific PTS enzyme II,CD630_30860(),BioCyc
G12WB-1522-MONOMER,LamB/YcsF family protein,CD630_13840(),BioCyc
G12WB-3423-MONOMER,valine--tRNA ligase,CD630_32560(1),BioCyc
G12WB-1876-MONOMER,cobalamin-binding protein,CD630_17320(),BioCyc
G12WB-2226-MONOMER,"putative transporter, nucleobase:cation symporter-2 family",CD630_20750(1),BioCyc
G12WB-3763-MONOMER,"putative transporter, major facilitator superfamily",CD630_35760(),BioCyc
G12WB-578-MONOMER,RpiR family transcriptional regulator,CD630_04660(),BioCyc
G12WB-2561-MONOMER,pyruvate phosphate dikinase,CD630_24100(),BioCyc
G12WB-1279-MONOMER,septum site-determining protein MinC,CD630_11490(),BioCyc
G12WB-2899-MONOMER,coproporphyrinogen III oxidase,CD630_27410(),BioCyc
G12WB-925-MONOMER,"putative transporter, major facilitator superfamily",CD630_08150(),BioCyc
G12WB-3232-MONOMER,glycosyl hydrolase,CD630_30710(),BioCyc
G12WB-1508-MONOMER,baseplate assembly protein,CD630_13710(),BioCyc
G12WB-3409-MONOMER,hypothetical protein,CD630_32430(),BioCyc
G12WB-1860-MONOMER,putative cytosine transporter,CD630_17160(),BioCyc
G12WB-2211-MONOMER,lipid kinase,CD630_20600(),BioCyc
G12WB-3749-MONOMER,spore cortex-lytic hydrolase,CD630_35630(),BioCyc
G12WB-562-MONOMER,dioxygenase,CD630_04510(),BioCyc
G12WB-2547-MONOMER,hypothetical protein,CD630_23960(),BioCyc
G12WB-1263-MONOMER,hypothetical protein,CD630_11330(),BioCyc
G12WB-2884-MONOMER,membrane protein,CD630_27270(),BioCyc
G12WB-910-MONOMER,beta-alanine CoA-transferase,CD630_07990(),BioCyc
G12WB-3218-MONOMER,"putative transporter, major facilitator superfamily",CD630_30570(),BioCyc
G12WB-1493-MONOMER,membrane protein,CD630_13580(),BioCyc
G12WB-3394-MONOMER,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",CD630_32270(2),BioCyc
G12WB-1844-MONOMER,phosphomethylpyrimidine synthase ThiC,CD630_17020(1),BioCyc
G12WB-2198-MONOMER,RpiR family transcriptional regulator,CD630_20480(),BioCyc
G12WB-3731-MONOMER,thymidylate kinase,CD630_35500(),BioCyc
G12WB-546-MONOMER,conjugative transposon protein,CD630_04352(),BioCyc
G12WB-2532-MONOMER,pyridoxal phosphate-dependent transferase,CD630_23820(2),BioCyc
G12WB-1248-MONOMER,pyruvate formate-lyase 2-activating enzyme,CD630_11210(),BioCyc
G12WB-2867-MONOMER,UDP-glucose 4-epimerase,CD630_27140(2),BioCyc
G12WB-897-MONOMER,membrane protein,CD630_07860(),BioCyc
G12WB-3203-MONOMER,proline iminopeptidae,CD630_30410(),BioCyc
G12WB-1479-MONOMER,cell wall biosynthesis protein,CD630_13440(),BioCyc
G12WB-338-MONOMER,flagellar protein FliS1,CD630_02350(),BioCyc
G12WB-1828-MONOMER,transcriptional regulator,CD630_16860(),BioCyc
G12WB-2183-MONOMER,sporulation integral membrane protein,CD630_20350(),BioCyc
G12WB-3717-MONOMER,carbon-phosphorus lyase complex subunit PhnI,CD630_35360(),BioCyc
G12WB-530-MONOMER,conjugative transposon protein,CD630_04220(),BioCyc
G12WB-2518-MONOMER,hypothetical protein,CD630_23680(),BioCyc
G12WB-1233-MONOMER,conjugative transposon protein,CD630_11061(),BioCyc
G12WB-2852-MONOMER,membrane protein,CD630_26990(),BioCyc
G12WB-881-MONOMER,anti-sigma F factor antagonist,CD630_07700(),BioCyc
G12WB-3189-MONOMER,"glucose-glucoside family PTS, enzyme IIA component",CD630_30270(),BioCyc
G12WB-1464-MONOMER,RNase Y,CD630_13290(),BioCyc
G12WB-1812-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_16700(),BioCyc
G12WB-2169-MONOMER,hypothetical protein,CD630_20210(),BioCyc
G12WB-3702-MONOMER,peptidase T,CD630_35210(),BioCyc
G12WB-514-MONOMER,conjugative transposon protein,CD630_04081(),BioCyc
G12WB-2502-MONOMER,"glycine reductase complex component B, gamma subunit (selenocysteine)",CD630_23510(),BioCyc
G12WB-1219-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_10960(),BioCyc
G12WB-2838-MONOMER,membrane protein,CD630_26860(),BioCyc
G12WB-866-MONOMER,tRNA sulfurtransferase,CD630_07540(1),BioCyc
G12WB-3174-MONOMER,cytochrome C assembly protein,CD630_30100(),BioCyc
G12WB-145-MONOMER,50S ribosomal protein L30,CD630_00881(),BioCyc
G12WB-1797-MONOMER,bifunctional glycine dehydrogenase/aminomethyl transferase,CD630_16570(),BioCyc
G12WB-2154-MONOMER,hypothetical protein,CD630_20091(),BioCyc
G12WB-3688-MONOMER,type IV pilin,CD630_35070(),BioCyc
G12WB-2489-MONOMER,membrane protein,CD630_23370(),BioCyc
G12WB-1204-MONOMER,molybdenum cofactor biosynthesis protein,CD630_10810(1),BioCyc
G12WB-2823-MONOMER,"putative oligopeptide ABC transporter, substrate-binding protein",CD630_26720(),BioCyc
G12WB-501-MONOMER,isocaprenoyl-CoA:2-hydroxyisocaproate CoA-transferase,CD630_03950(),BioCyc
G12WB-850-MONOMER,hypothetical protein,CD630_07390(),BioCyc
G12WB-316-MONOMER,spore coat protein,CD630_02130(),BioCyc
G12WB-1435-MONOMER,membrane protein,CD630_13010(),BioCyc
G12WB-1780-MONOMER,hypothetical protein,CD630_16410(),BioCyc
G12WB-214-MONOMER,hypothetical protein,CD630_01110(),BioCyc
G12WB-3673-MONOMER,septum formation initiation protein,CD630_34920(),BioCyc
G12WB-2474-MONOMER,transketolase,CD630_23220(2),BioCyc
G12WB-119-MONOMER,NADP-dependent dehydrogenase,CD630_00650(),BioCyc
G12WB-2809-MONOMER,rRNA small subunit methyltransferase,CD630_26580(),BioCyc
G12WB-486-MONOMER,conjugative transposon protein,CD630_03800(),BioCyc
G12WB-836-MONOMER,bifunctional carbon monoxide dehydrogenase/synthase complex subunit delta,CD630_07250(),BioCyc
G12WB-3145-MONOMER,CRISPR-associated autoregulator DevR family protein,CD630_29800(),BioCyc
G12WB-142-MONOMER,50S ribosomal protein L6,CD630_00860(1),BioCyc
G12WB-1764-MONOMER,two-component sensor histidine kinase,CD630_16250(),BioCyc
G12WB-2125-MONOMER,NUDIX family hydrolase,CD630_19840(),BioCyc
G12WB-3659-MONOMER,uracil phosphoribosyltransferase,CD630_34790(3),BioCyc
G12WB-246-MONOMER,RNA-binding protein,CD630_01420(),BioCyc
G12WB-1175-MONOMER,electron transfer flavoprotein subunit beta,CD630_10550(),BioCyc
G12WB-2793-MONOMER,sporulation sigma factor SigG,CD630_26420(),BioCyc
G12WB-470-MONOMER,"ABC transporter, ATP-binding protein",CD630_03640(),BioCyc
G12WB-821-MONOMER,arginyl-tRNA ligase,CD630_07110(1),BioCyc
G12WB-3130-MONOMER,signaling protein,CD630_29650(),BioCyc
G12WB-1405-MONOMER,hypothetical protein,CD630_12710(),BioCyc
G12WB-1748-MONOMER,hypothetical protein,CD630_16090(),BioCyc
G12WB-2109-MONOMER,hypothetical protein,CD630_19670(),BioCyc
G12WB-3644-MONOMER,regulator of spore germination,CD630_34640(),BioCyc
G12WB-2444-MONOMER,HTH-type transcriptional regulator,CD630_22910(),BioCyc
G12WB-1160-MONOMER,ATP-dependent helicase/nuclease subunit A,CD630_10410(),BioCyc
G12WB-2779-MONOMER,hypothetical protein,CD630_26280(),BioCyc
G12WB-457-MONOMER,HAD-superfamily hydrolase,CD630_03500(),BioCyc
G12WB-807-MONOMER,Ktr potassium transport system protein B,CD630_06970(),BioCyc
G12WB-3116-MONOMER,site-specific integrase,CD630_29520(),BioCyc
G12WB-1390-MONOMER,transfer RNA (guanine-N(1)-)-methyltransferase,CD630_12560(2),BioCyc
G12WB-1732-MONOMER,O-acetyl-serine thiol-lyase A,CD630_15940(2),BioCyc
G12WB-2094-MONOMER,LysR family transcriptional regulator,CD630_19520(),BioCyc
G12WB-363-MONOMER,flagellar protein FliZ,CD630_02590(),BioCyc
G12WB-243-MONOMER,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,CD630_01390(1),BioCyc
G12WB-1142-MONOMER,"putative polyamine ABC transporter, substrate-binding protein",CD630_10270(),BioCyc
G12WB-2764-MONOMER,M24 family peptidase,CD630_26130(),BioCyc
G12WB-4488-MONOMER,Putative N-acetylmuramoyl-L-alanine amidase,CD630_21840(),BioCyc
G12WB-793-MONOMER,ATP-dependent peptidase,CD630_06840(),BioCyc
G12WB-3101-MONOMER,hypothetical protein,CD630_29380(),BioCyc
G12WB-1376-MONOMER,hypothetical protein,CD630_12430(),BioCyc
G12WB-1716-MONOMER,sporulation-associated two-component sensor histidine kinase,CD630_15790(),BioCyc
G12WB-2078-MONOMER,acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,CD630_19360(),BioCyc
G12WB-3615-MONOMER,bifunctional adenosylcobalamin biosynthesis adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,CD630_34380(2),BioCyc
G12WB-2415-MONOMER,"putative transporter, major facilitator superfamily",CD630_22600(),BioCyc
G12WB-1128-MONOMER,two-component response regulator,CD630_10130(),BioCyc
G12WB-275-MONOMER,"ABC transporter, ATP-binding protein",CD630_01700(),BioCyc
G12WB-442-MONOMER,manganese-dependent inorganic pyrophosphatase,CD630_03330(),BioCyc
G12WB-779-MONOMER,two-component response regulator,CD630_06680(),BioCyc
G12WB-3087-MONOMER,hypothetical protein,CD630_29250(),BioCyc
G12WB-1361-MONOMER,site-specific recombinase,CD630_12310(),BioCyc
G12WB-1700-MONOMER,xanthine dehydrogenase accessory factor,CD630_15610(),BioCyc
G12WB-2061-MONOMER,ethanolamine acetaldehyde oxidoreductase,CD630_19170(),BioCyc
G12WB-3600-MONOMER,cobalt-precorrin-6A reductase,CD630_34230(),BioCyc
G12WB-2400-MONOMER,asparagine--tRNA ligase,CD630_22450(2),BioCyc
G12WB-1113-MONOMER,hypothetical protein,CD630_09980(),BioCyc
G12WB-2735-MONOMER,phosphatase,CD630_25790(),BioCyc
G12WB-4358-MONOMER,Conserved hypothetical protein,CD630_08080(),BioCyc
G12WB-764-MONOMER,beta-lactamase-like protein,CD630_06550(),BioCyc
G12WB-3072-MONOMER,hypothetical protein,CD630_29100(),BioCyc
G12WB-307-MONOMER,signaling protein,CD630_02040(),BioCyc
G12WB-1682-MONOMER,hypothetical protein,CD630_15431(),BioCyc
G12WB-3580-MONOMER,iron-only hydrogenase electron-transferring subunit HymB-like protein,CD630_34060(),BioCyc
G12WB-2045-MONOMER,hypothetical protein,CD630_19000(),BioCyc
G12WB-2384-MONOMER,membrane protein,CD630_22290(),BioCyc
G12WB-1097-MONOMER,UbiA-family prenyltransferase,CD630_09820(),BioCyc
G12WB-2718-MONOMER,50S ribosomal protein L28,CD630_25621(),BioCyc
G12WB-429-MONOMER,two-component response regulator,CD630_03200(),BioCyc
G12WB-747-MONOMER,hypothetical protein,CD630_06380(),BioCyc
G12WB-3055-MONOMER,holin,CD630_28941(),BioCyc
G12WB-1666-MONOMER,"ABC transporter, ATP-binding protein",CD630_15280(),BioCyc
G12WB-3566-MONOMER,cell surface protein,CD630_33920(),BioCyc
G12WB-2029-MONOMER,AraC family transcriptional regulator,CD630_18830(),BioCyc
G12WB-2369-MONOMER,carbonic anhydrase,CD630_22130(),BioCyc
G12WB-1082-MONOMER,tail fiber protein,CD630_09660(),BioCyc
G12WB-417-MONOMER,hypothetical protein,CD630_03110(),BioCyc
G12WB-732-MONOMER,transcriptional activator Mor,CD630_06240(),BioCyc
G12WB-2706-MONOMER,hypothetical protein,CD630_25510(),BioCyc
G12WB-3040-MONOMER,"putative cellobiose-specifc PTS, enzyme IIA component",CD630_28800(),BioCyc
G12WB-1650-MONOMER,3-methyl-2-oxobutanoate hydroxymethyltransferase,CD630_15130(10),BioCyc
G12WB-3551-MONOMER,putative Mg<sup>2+</sup>-transporting P-type ATPase,CD630_33770(),BioCyc
G12WB-2013-MONOMER,conjugative transposon protein,CD630_18670(),BioCyc
G12WB-2354-MONOMER,4Fe-4S ferredoxin,CD630_21991(),BioCyc
G12WB-1068-MONOMER,hypothetical protein,CD630_09540(),BioCyc
G12WB-401-MONOMER,iron-sulfur-binding protein,CD630_02950(),BioCyc
G12WB-718-MONOMER,hypothetical protein,CD630_06090(),BioCyc
G12WB-2691-MONOMER,two-component response regulator,CD630_25360(),BioCyc
G12WB-3026-MONOMER,peptidase,CD630_28660(),BioCyc
G12WB-3360-MONOMER,AraC family transcriptional regulator,CD630_31940(),BioCyc
G12WB-1635-MONOMER,RNA polymerase sigma factor SigA,CD630_14980(),BioCyc
G12WB-3537-MONOMER,ribosome biogenesis GTPase RsgA,CD630_33680(),BioCyc
G12WB-1998-MONOMER,conjugative transposon protein,CD630_18540(),BioCyc
G12WB-234-MONOMER,S-adenosylmethionine synthetase,CD630_01300(4),BioCyc
G12WB-1053-MONOMER,hypothetical protein,CD630_09410(),BioCyc
G12WB-3881-MONOMER,hypothetical protein,CDP08(),BioCyc
G12WB-702-MONOMER,hypothetical protein,CD630_05900(),BioCyc
G12WB-2677-MONOMER,ribosomal silencing factor RsfS,CD630_25220(),BioCyc
G12WB-3011-MONOMER,D-alanine--poly(phosphoribitol) ligase subunit 2,CD630_28510(),BioCyc
G12WB-3346-MONOMER,"putative transporter, nucleobase:cation symporter-2 family",CD630_31800(),BioCyc
G12WB-1620-MONOMER,"sulfonate family ABC transporter, ATP-binding subunit",CD630_14830(),BioCyc
G12WB-3522-MONOMER,GntR family transcriptional regulator,CD630_33530(),BioCyc
G12WB-1982-MONOMER,shikimate dehydrogenase 1,CD630_18370(),BioCyc
G12WB-2325-MONOMER,acyl transferase/acyl hydrolase/lysophospholipase,CD630_21670(),BioCyc
G12WB-1039-MONOMER,hypothetical protein,CD630_09290(),BioCyc
G12WB-3867-MONOMER,tRNA uridine 5-carboxymethylaminomethyl modification protein GidA,CD630_36750(2),BioCyc
G12WB-687-MONOMER,two-component sensor histidine kinase,CD630_05760(),BioCyc
G12WB-2662-MONOMER,AraC family transcriptional regulator,CD630_25080(),BioCyc
G12WB-2998-MONOMER,two-component response regulator,CD630_28380(),BioCyc
G12WB-3331-MONOMER,HxlR family transcriptional regulator,CD630_31660(),BioCyc
G12WB-1606-MONOMER,cell wall protein 20,CD630_14690(),BioCyc
G12WB-3508-MONOMER,conjugative transposon protein,CD630_33390(),BioCyc
G12WB-1966-MONOMER,thiol peroxidase,CD630_18220(1),BioCyc
G12WB-2310-MONOMER,hypothetical protein,CD630_21530(),BioCyc
G12WB-1024-MONOMER,bacteriophage resistance protein,CD630_09160(),BioCyc
G12WB-3851-MONOMER,membrane protein,CD630_36600(),BioCyc
G12WB-671-MONOMER,ArsR family transcriptional regulator,CD630_05590(),BioCyc
G12WB-2647-MONOMER,sporulation-associated two-component sensor histidine kinase,CD630_24920(),BioCyc
G12WB-2983-MONOMER,glutamate carboxypeptidase,CD630_28220(),BioCyc
G12WB-3317-MONOMER,transcriptional regulator,CD630_31540(),BioCyc
G12WB-1592-MONOMER,RNA polymerase sigma factor SigA,CD630_14550(1),BioCyc
G12WB-3493-MONOMER,integrase,CD630_33260(),BioCyc
G12WB-1949-MONOMER,metallo-beta-lactamase superfamily hydrolase,CD630_18020(),BioCyc
G12WB-2296-MONOMER,elongation factor Ts,CD630_21390(1),BioCyc
G12WB-101-MONOMER,proline--tRNA ligase,CD630_00490(2),BioCyc
G12WB-3833-MONOMER,GntR family transcriptional regulator,CD630_36460(),BioCyc
G12WB-655-MONOMER,hypothetical protein,CD630_05430(),BioCyc
G12WB-2632-MONOMER,hypothetical protein,CD630_24770(),BioCyc
G12WB-1349-MONOMER,glycosyl transferase family protein,CD630_12180(),BioCyc
G12WB-2969-MONOMER,hypothetical protein,CD630_28090(),BioCyc
G12WB-996-MONOMER,arginine decarboxylase,CD630_08880(10),BioCyc
G12WB-3302-MONOMER,transcriptional regulator,CD630_31390(),BioCyc
G12WB-1578-MONOMER,membrane protein,CD630_14410(),BioCyc
G12WB-3479-MONOMER,"putative transporter, major facilitator superfamily",CD630_33120(),BioCyc
G12WB-1933-MONOMER,hypothetical protein,CD630_17860(),BioCyc
G12WB-2281-MONOMER,hypothetical protein,CD630_21251(),BioCyc
G12WB-3819-MONOMER,membrane protein,CD630_36330(),BioCyc
G12WB-639-MONOMER,beta-lactamase-like hydrolase,CD630_05270(),BioCyc
G12WB-2618-MONOMER,heat-inducible repressor HrcA,CD630_24630(),BioCyc
G12WB-1334-MONOMER,exodeoxyribonuclease VII large subunit,CD630_12030(),BioCyc
G12WB-2954-MONOMER,cell wall protein 11,CD630_27950(),BioCyc
G12WB-981-MONOMER,"sugar-family ABC transporter, substrate-binding protein",CD630_08730(),BioCyc
G12WB-3288-MONOMER,putative &beta;-glucoside-specific PTS enzyme II,CD630_31250(),BioCyc
G12WB-1563-MONOMER,hypothetical protein,CD630_14240(),BioCyc
G12WB-3464-MONOMER,hypothetical protein,CD630_32970(),BioCyc
G12WB-1919-MONOMER,hypothetical protein,CD630_17720(),BioCyc
G12WB-2267-MONOMER,two-component response regulator,CD630_21140(),BioCyc
G12WB-3804-MONOMER,hypothetical protein,CD630_36180(),BioCyc
G12WB-622-MONOMER,hypothetical protein,CD630_05100(),BioCyc
G12WB-2602-MONOMER,MiaB-like tRNA modifying protein,CD630_24480(),BioCyc
G12WB-132-MONOMER,50S ribosomal protein L22,CD630_00780(1),BioCyc
G12WB-294-MONOMER,LysR family transcriptional regulator,CD630_01890(),BioCyc
G12WB-966-MONOMER,"putative oligopeptide ABC transporter, ATP-binding subunit",CD630_08560(),BioCyc
G12WB-3273-MONOMER,hypothetical protein,CD630_31110(),BioCyc
G12WB-1549-MONOMER,hypothetical protein,CD630_14110(),BioCyc
G12WB-345-MONOMER,predicted <i>N</i>-acetylglucosamine modification with phosphothreonine,CD630_02420(),BioCyc
G12WB-1904-MONOMER,radical SAM superfamily protein,CD630_17580(),BioCyc
G12WB-2252-MONOMER,xanthine dehydrogenase iron-sulfur binding subunit XdhC,CD630_21000(),BioCyc
G12WB-379-MONOMER,iron-containing alcohol dehydrogenase,CD630_02740(),BioCyc
G12WB-606-MONOMER,"putative ribitol-specific PTS, enzyme IID component",CD630_04940(),BioCyc
G12WB-2588-MONOMER,hypothetical protein,CD630_24351(),BioCyc
G12WB-1305-MONOMER,acetate kinase,CD630_11750(1),BioCyc
G12WB-2925-MONOMER,PSII surface anchoring factor LcpB,CD630_27660(),BioCyc
G12WB-951-MONOMER,5-aminoimidazole-4-carboxamide ribonucleotide transformylase,CD630_08410(),BioCyc
G12WB-3259-MONOMER,putative &beta;-glucoside-specific PTS enzyme II,CD630_30970(),BioCyc
G12WB-1534-MONOMER,hypothetical protein,CD630_13970(),BioCyc
G12WB-3435-MONOMER,"phosphate ABC transporter, substrate-binding protein",CD630_32680(),BioCyc
G12WB-1889-MONOMER,ferrous iron transport protein A,CD630_17451(),BioCyc
G12WB-2238-MONOMER,NAD(P)H-dependent FMN reductase,CD630_20860(),BioCyc
G12WB-3775-MONOMER,carbamoyl-phosphate synthase large subunit,CD630_35880(),BioCyc
G12WB-591-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_04790(),BioCyc
G12WB-2573-MONOMER,"putative transporter, alanine:cation symporter family",CD630_24220(),BioCyc
G12WB-1290-MONOMER,ribonuclease G,CD630_11600(2),BioCyc
G12WB-2910-MONOMER,hypothetical protein,CD630_27510(),BioCyc
G12WB-937-MONOMER,rubredoxin oxidoreductase,CD630_08270(),BioCyc
G12WB-3244-MONOMER,PTS operon transcription antiterminator,CD630_30830(),BioCyc
G12WB-152-MONOMER,50S ribosomal protein L36,CD630_00941(),BioCyc
G12WB-3420-MONOMER,folylpolyglutamate synthase,CD630_32530(1),BioCyc
G12WB-1873-MONOMER,hypothetical protein,CD630_17292(),BioCyc
G12WB-2223-MONOMER,transposase,CD630_20720(),BioCyc
G12WB-3760-MONOMER,hypothetical protein,CD630_35730(),BioCyc
G12WB-575-MONOMER,TetR family transcriptional regulator,CD630_04630(),BioCyc
G12WB-2559-MONOMER,multidrug efflux pump,CD630_24080(),BioCyc
G12WB-1275-MONOMER,cell shape-determining protein MreB,CD630_11450(),BioCyc
G12WB-2896-MONOMER,putative cytosine transporter,CD630_27380(1),BioCyc
G12WB-922-MONOMER,universal stress protein A,CD630_08120(),BioCyc
G12WB-323-MONOMER,amidophosphoribosyltransferase,CD630_02200(4),BioCyc
G12WB-1505-MONOMER,cell wall XkdQ-like hydrolase,CD630_13680(),BioCyc
G12WB-3406-MONOMER,proline reductase PrdE,CD630_32390(),BioCyc
G12WB-1857-MONOMER,molybdenum cofactor biosynthesis protein MoaC,CD630_17140(),BioCyc
G12WB-2209-MONOMER,hypothetical protein,CD630_20580(),BioCyc
G12WB-3746-MONOMER,tRNA(Ile)-lysidine synthase,CD630_35600(1),BioCyc
G12WB-559-MONOMER,ornithine racemase,CD630_04480(),BioCyc
G12WB-2544-MONOMER,glycosyl transferase family protein,CD630_23930(2),BioCyc
G12WB-1260-MONOMER,lytic transglycosylase-like protein,CD630_11300(1),BioCyc
G12WB-2881-MONOMER,polysaccharide deacetylase,CD630_27240(),BioCyc
G12WB-908-MONOMER,pyruvate carboxyltransferase,CD630_07970(),BioCyc
G12WB-3215-MONOMER,two-component response regulator,CD630_30540(),BioCyc
G12WB-1490-MONOMER,cold shock protein CspB,CD630_13550(),BioCyc
G12WB-3391-MONOMER,aspartate-semialdehyde dehydrogenase,CD630_32240(),BioCyc
G12WB-1841-MONOMER,riboflavin synthase subunit alpha,CD630_16990(3),BioCyc
G12WB-2195-MONOMER,hypothetical protein,CD630_20451(),BioCyc
G12WB-3729-MONOMER,hypothetical protein,CD630_35480(),BioCyc
G12WB-543-MONOMER,conjugative transposon protein,CD630_04341(),BioCyc
G12WB-253-MONOMER,P-loop ATPase,CD630_01490(),BioCyc
G12WB-1245-MONOMER,conjugative transposon protein,CD630_11180(),BioCyc
G12WB-2864-MONOMER,LysR family transcriptional regulator,CD630_27110(),BioCyc
G12WB-894-MONOMER,S55 peptidase family stage IV sporulation protein SpoIVB,CD630_07830(),BioCyc
G12WB-3200-MONOMER,hypothetical protein,CD630_30380(),BioCyc
G12WB-1476-MONOMER,exodeoxyribonuclease,CD630_13410(),BioCyc
G12WB-3377-MONOMER,hypothetical protein,CD630_32110(),BioCyc
